,IndexNumber,UID,code3,FIPS,Lat,Long,Population,State,Area,Date,Deaths,Area_MA,Area_MW,Area_NE,Area_O,Area_S,Area_SW,Area_W,NumberOfDays,Firstdeath,DaysSinceFirst,PopulationScaled,DeathsScaled,ClinicianCountper100k,ClinicianRate,CityPopulationDensity,MostDenseCity
8484,8484,840242082,8400,242082.0,332.90944112,-581.25463743,3565287,Connecticut,NE,2020-06-27,4311,0,0,1,0,0,0,0,157,2020-03-18,101,-0.3618990946700785,1.1368359586208876,518.0,14.44,3523.0,Bridgeport
8485,8485,420200029,4200,200029.0,117.32783047,-226.59971237,973764,Delaware,MA,2020-06-27,507,1,0,0,0,0,0,0,157,2020-03-26,93,-0.7085071063295081,-0.11266583293880138,310.0,32.23,6269.3,Cleland Heights
8486,8486,252181023,2520,181023.0,38.90417773,-77.01655992,705749,District of Columbia,MA,2020-06-27,548,1,0,0,0,0,0,0,157,2020-03-20,99,-0.7443532656130266,-0.09919854233576582,94.0,13.55,4382.0,Washington
8487,8487,5796978574,57960,978574.0,1939.0305769000006,-5540.949841920001,21477737,Florida,S,2020-06-27,3390,0,0,0,0,1,0,0,157,2020-03-08,111,2.033834486875966,0.8343146258063572,4835.0,23.04,4969.0,Miami
8488,8488,13526262703,135240,2262703.0,5216.5566110300015,-13288.811358250005,10617423,Georgia,S,2020-06-27,2776,0,0,0,0,1,0,0,157,2020-03-12,107,0.5813018095518339,0.6326337372633369,1028.0,9.86,1384.0,Atlanta
8489,8489,316,316,66.0,13.4443,144.7937,164229,Guam,O,2020-06-27,5,0,0,0,1,0,0,0,157,2020-03-22,97,-0.8167798543308633,-0.27755802520035866,,,320.0,-
8490,8490,588245055,5880,245055.0,105.14141503,-786.6161824,1415872,Hawaii,W,2020-06-27,18,0,0,0,0,0,0,1,157,2020-03-24,95,-0.6493765584552553,-0.2732879086676888,212.0,14.85,15989.1,Mōʻiliʻili
8491,8491,3864875968,38640,875968.0,1947.5896553700006,-5036.245496399999,1787065,Idaho,W,2020-06-27,91,0,0,0,0,0,0,1,157,2020-03-26,93,-0.5997306677292619,-0.2493095619842353,457.0,26.62,2585.1,Ustick
8492,8492,8737914438,87360,1914438.0,4064.04900553,-9096.1896671,12671821,Illinois,MW,2020-06-27,6873,0,1,0,0,0,0,0,157,2020-03-17,102,0.8560710498545859,1.9783773860593528,2464.0,19.25,4612.0,Chicago
8493,8493,7897834500,78960,1834500.0,3665.0364912399987,-7932.1082973199955,6732219,Indiana,MW,2020-06-27,2616,0,1,0,0,0,0,0,157,2020-03-16,103,0.06166805236300616,0.580078456861247,1104.0,16.56,921.0,Indianapolis
8494,8494,8486060839,84840,2060839.0,4160.9610923300015,-9253.08642292,3155070,Iowa,MW,2020-06-27,704,0,1,0,0,0,0,0,157,2020-03-25,94,-0.4167643220745415,-0.0479571439437281,1287.0,40.91,1143.0,Iowa City
8495,8495,8990281065,89880,2281065.0,4040.964784169999,-10298.87791087,2913314,Kansas,MW,2020-06-27,268,0,1,0,0,0,0,0,157,2020-03-13,106,-0.4490984230903292,-0.19117028303942327,801.0,27.5,2386.0,Westwood Hills
8496,8496,10250704442,102480,2704442.0,4514.6572620000015,-10223.986874159997,4467673,Kentucky,S,2020-06-27,554,0,0,0,0,1,0,0,157,2020-03-16,103,-0.2412078188414225,-0.09722771932068744,687.0,15.42,910.0,Louisville
8497,8497,5545582140,55440,1582140.0,1989.9153525399995,-5876.747945990001,4648794,Louisiana,S,2020-06-27,3190,0,0,0,0,1,0,0,157,2020-03-14,105,-0.2169834574601932,0.7686205253037448,261.0,5.57,896.0,New Orleans
8498,8498,1512538302,15120,538302.0,715.0030145,-1112.38029805,1344212,Maine,NE,2020-06-27,104,0,0,1,0,0,0,0,157,2020-03-27,92,-0.658960856999206,-0.2450394454515655,719.0,53.82,4497.9,Munjoy Hill
8499,8499,2184747127,21840,747127.0,936.35809657,-1840.21122261,6045680,Maryland,MA,2020-06-27,3157,1,0,0,0,0,0,0,157,2020-03-19,100,-0.030154369323644164,0.7577809987208137,723.0,11.95,2917.0,Baltimore
8500,8500,1428590248,14280,520246.0,630.9941489099998,-1071.27703141,6892503,Massachusetts,NE,2020-06-27,8040,0,0,1,0,0,0,0,157,2020-03-20,99,0.08310553084219388,2.361702462492097,878.0,12.8,5472.0,Boston
8501,8501,7310474950,73080,2334941.0,3655.6204674499986,-7070.080729440003,9986857,Michigan,MW,2020-06-27,6153,0,1,0,0,0,0,0,157,2020-03-12,107,0.4969655997323417,1.7418786242499482,5602.0,56.23,1873.0,Detroit
8502,8502,7478526623,74760,2526623.0,3963.02512922,-8215.492913339998,5639632,Minnesota,MW,2020-06-27,1452,0,1,0,0,0,0,0,157,2020-03-21,98,-0.08446200615275509,0.1977387919360425,818.0,14.67,3019.0,Minneapolis
8503,8503,7058472780,70560,2472780.0,2689.00357846,-7350.949515640002,2976149,Mississippi,S,2020-06-27,1035,0,0,0,0,1,0,0,157,2020-03-19,100,-0.4406944404080916,0.06076659238809552,397.0,13.3,2462.0,University
8504,8504,9915588598,99120,3518595.0,4460.98472627,-10729.940478620003,6626371,Missouri,MW,2020-06-27,1004,0,1,0,0,0,0,0,157,2020-03-18,101,0.047511216858120695,0.05058400681019058,2235.0,36.56,1929.0,St. Louis
8505,8505,4873853196,48720,1853196.0,2630.58270339,-6143.222113399999,1068778,Montana,W,2020-06-27,22,0,0,0,0,0,0,1,157,2020-03-27,92,-0.6957992840876027,-0.2719740266576366,223.0,21.23,962.0,Billings
8506,8506,7983061711,79800,3061711.0,3842.926930089997,-9210.62813682,1934408,Nebraska,MW,2020-06-27,267,0,1,0,0,0,0,0,157,2020-03-28,91,-0.5800240071046271,-0.19149875354193632,270.0,14.06,2256.4,Beechwood
8507,8507,1596714838,15960,714838.0,667.3519446600002,-1998.5878901,3080156,Nevada,W,2020-06-27,500,0,0,0,0,0,0,1,157,2020-03-16,103,-0.4267838328353777,-0.1149651264563928,629.0,20.98,1747.0,Las Vegas
8508,8508,1008500166,10080,500166.0,434.78972876,-715.77656705,1359711,New Hampshire,NE,2020-06-27,367,0,0,1,0,0,0,0,157,2020-03-23,96,-0.656887914728306,-0.1586517032906301,345.0,25.69,2531.5,Cluffs Crossing
8509,8509,1932884509,19320,884509.0,846.0152591300001,-1567.07144401,8882190,New Jersey,MA,2020-06-27,14948,1,0,0,0,0,0,0,157,2020-03-10,109,0.3492198793911419,4.630776693852331,3043.0,33.79,23394.0,Guttenberg
8510,8510,2941326065,29400,1326065.0,1140.1288463,-3494.2745445,2096829,New Mexico,SW,2020-06-27,491,0,0,0,0,0,1,0,157,2020-03-25,94,-0.558300711628671,-0.11792136097901038,282.0,13.51,4044.0,Morningside
8511,8511,5378405916,53760,2405916.0,2637.73738266,-4679.39936508,26161672,New York,MA,2020-06-27,31938,1,0,0,0,0,0,0,157,2020-03-11,108,2.6602959912083644,10.21149053154926,3875.0,19.52,27799.0,Manhattan
8512,8512,8571880074,85680,3880074.0,3562.4209710000014,-7950.109873960002,10488084,North Carolina,S,2020-06-27,1353,0,0,0,0,1,0,0,157,2020-03-25,94,0.5640031270319338,0.16522021218724933,1324.0,12.89,1235.0,Raleigh
8513,8513,4622186885,46200,2186885.0,2511.855856580001,-5313.2178520900015,762062,North Dakota,MW,2020-06-27,78,0,1,0,0,0,0,0,157,2020-03-27,92,-0.7368215798203179,-0.2535796785169051,90.0,11.91,2446.6,Calspur
8514,8514,7563609822,75600,3609822.0,3547.3389435400013,-7289.51590458,11689100,Ohio,MW,2020-06-27,2804,0,1,0,0,0,0,0,157,2020-03-20,99,0.7246352216462442,0.6418309113337027,4424.0,37.95,1915.0,Cleveland
8515,8515,6639256009,66360,3256009.0,2733.6474108,-7488.35776672,3956971,Oklahoma,SW,2020-06-27,384,0,0,0,0,0,1,0,157,2020-03-19,100,-0.30951259744863296,-0.15306770474790804,1842.0,46.86,785.0,Tulsa
8516,8516,3193647378,31920,1647378.0,1601.7264242899994,-4373.1691055,4217737,Oregon,W,2020-06-27,202,0,0,0,0,0,0,1,157,2020-03-15,104,-0.2746359690072174,-0.21284933620528534,917.0,22.13,1874.0,Portland
8517,8517,5798988573,57960,2988573.0,2734.8112497699994,-5200.22629518,12801989,Pennsylvania,MA,2020-06-27,6603,1,0,0,0,0,0,0,157,2020-03-18,101,0.8734806085047251,1.8896903503808264,5750.0,44.9,4547.0,Philadelphia
8518,8518,630,630,72.0,18.2208,-66.5901,2933408,Puerto Rico,O,2020-06-27,152,0,0,0,1,0,0,0,157,2020-03-21,98,-0.4464109140902992,-0.2292728613309385,,,11907.4,Santa Teresita
8519,8519,588390113,5880,390113.0,208.27571053,-357.32052549,1059361,Rhode Island,NE,2020-06-27,927,0,0,1,0,0,0,0,157,2020-03-28,91,-0.6970587780785096,0.025291778116684788,266.0,25.1,3783.0,Providence
8520,8520,4034242206,40320,2242206.0,1562.0437180300007,-3725.23638584,5148714,South Carolina,S,2020-06-27,711,0,0,0,0,1,0,0,157,2020-03-16,103,-0.15012073728029046,-0.04565785042613667,718.0,14.29,2427.6,Tranquil Acres
8521,8521,5715210577,57120,3210577.0,2921.9978651999995,-6554.50198811,884659,South Dakota,MW,2020-06-27,91,0,1,0,0,0,0,0,157,2020-03-11,108,-0.720424618494715,-0.2493095619842353,176.0,20.24,881.0,Sioux Falls
8522,8522,8152644119,81480,4644119.0,3409.0847101599993,-8180.328683919997,6829174,Tennessee,S,2020-06-27,584,0,0,0,0,1,0,0,157,2020-03-20,99,0.07463547722106839,-0.08737360424529557,823.0,12.25,793.0,Memphis
8523,8523,21516426612,215040,12426612.0,8041.803434339999,-25057.879425249987,28995881,Texas,SW,2020-06-27,2388,0,0,0,0,0,1,0,157,2020-03-17,102,3.0393624884446457,0.5051871822882688,4471.0,15.8,1524.0,Dallas
8524,8524,3110012044,31080,1591939.0,1388.55098628,-3904.519943400001,3205958,Utah,W,2020-06-27,167,0,0,0,0,0,0,1,157,2020-03-22,97,-0.40995821288804185,-0.22434580379324254,577.0,18.6,696.0,Salt Lake City
8525,8525,1344870296,13440,870296.0,618.2329411800001,-1017.58132988,623989,Vermont,NE,2020-06-27,56,0,0,1,0,0,0,0,157,2020-03-19,100,-0.7552884072395045,-0.26080602957219245,79.0,12.67,2428.3,Northfield Center
8526,8526,850,850,78.0,18.3358,-64.8963,107268,Virgin Islands,O,2020-06-27,6,0,0,0,1,0,0,0,157,2020-04-05,83,-0.8243982080757974,-0.2772295546978456,,,1878.9,Frenchtown
8527,8527,11346988213,113400,6988213.0,4996.297993259999,-10442.323660759994,8535519,Virginia,S,2020-06-27,1724,0,0,0,0,1,0,0,157,2020-03-14,105,0.30285372867205274,0.2870827686195954,1249.0,14.75,1463.0,Richmond
8528,8528,3446238627,34440,2238627.0,1842.11767038,-4708.0495961999995,7614893,Washington,W,2020-06-27,1310,0,0,0,0,0,0,1,157,2020-02-29,119,0.1797229104844565,0.15109598057918766,1261.0,17.03,3336.0,Seattle
8529,8529,4791143133,47880,3143133.0,2134.78395387,-4433.959998229999,1792147,West Virginia,S,2020-06-27,93,0,0,0,0,1,0,0,157,2020-03-30,89,-0.5990509662891229,-0.2486526209792092,741.0,40.81,3681.3,West Side
8530,8530,6220135229,62160,4135229.0,3196.450331630001,-6465.454558629999,5822434,Wisconsin,MW,2020-06-27,777,0,1,0,0,0,0,0,157,2020-03-19,100,-0.0600128163337309,-0.02397879726027456,1056.0,18.22,2389.0,Milwaukee
8531,8531,2101458641,21000,1458641.0,990.99836662,-2464.5245707,578759,Wyoming,W,2020-06-27,20,0,0,0,0,0,0,1,157,2020-04-13,75,-0.7613377768061093,-0.2726309676626627,123.0,21.23,862.0,Cheyenne
8532,8532,5796241491,57960,241491.0,2203.24678369,-5809.578199250002,4903185,Alabama,S,2020-06-28,919,0,0,0,0,1,0,0,158,2020-03-25,95,-0.18295946512284794,0.022664014096580292,555.0,11.39,2973.9,Normal
8533,8533,2604232344,26040,232344.0,1747.5798765500006,-4229.3193343,731545,Alaska,W,2020-06-28,14,0,0,0,0,0,0,1,158,2020-03-25,95,-0.7409031321321482,-0.2746017906777411,227.0,30.68,3458.4,Homesite Park
8534,8534,1428230216,14280,230216.0,505.13855463,-1671.9484819,7278717,Arizona,SW,2020-06-28,1594,0,0,0,0,0,1,0,158,2020-03-21,99,0.134760432849637,0.2443816032928973,1975.0,28.15,1212.0,Phoenix
8535,8535,6468550635,64680,550635.0,2618.39170427,-6932.548370129999,3017804,Arkansas,S,2020-06-28,264,0,0,0,0,1,0,0,158,2020-03-24,96,-0.4351232157939656,-0.19248416504947552,333.0,11.08,643.0,Little Rock
8536,8536,5040521376,50400,521376.0,2194.94977547,-7002.258461499999,39512223,California,W,2020-06-28,5932,0,0,0,0,0,0,1,158,2020-03-04,116,4.445889997770455,1.6692866431945617,5338.0,13.5,7286.0,San Francisco
8537,8537,5544685999,55440,685999.0,2491.870365929999,-6751.119357399997,5758736,Colorado,W,2020-06-28,1676,0,0,0,0,0,0,1,158,2020-03-12,108,-0.0685322225387626,0.27131618449896844,1534.0,27.36,1774.0,Denver
8538,8538,840242082,8400,242082.0,332.90944112,-581.25463743,3565287,Connecticut,NE,2020-06-28,4316,0,0,1,0,0,0,0,158,2020-03-18,102,-0.3618990946700785,1.1384783111334529,518.0,14.44,3523.0,Bridgeport
8539,8539,420200029,4200,200029.0,117.32783047,-226.59971237,973764,Delaware,MA,2020-06-28,507,1,0,0,0,0,0,0,158,2020-03-26,94,-0.7085071063295081,-0.11266583293880138,310.0,32.23,6269.3,Cleland Heights
8540,8540,252181023,2520,181023.0,38.90417773,-77.01655992,705749,District of Columbia,MA,2020-06-28,550,1,0,0,0,0,0,0,158,2020-03-20,100,-0.7443532656130266,-0.09854160133073968,94.0,13.55,4382.0,Washington
8541,8541,5796978574,57960,978574.0,1939.0305769000006,-5540.949841920001,21477737,Florida,S,2020-06-28,3419,0,0,0,0,1,0,0,158,2020-03-08,112,2.033834486875966,0.8438402703792359,4835.0,23.04,4969.0,Miami
8542,8542,13526262703,135240,2262703.0,5216.5566110300015,-13288.811358250005,10617423,Georgia,S,2020-06-28,2778,0,0,0,0,1,0,0,158,2020-03-12,108,0.5813018095518339,0.6332906782683628,1028.0,9.86,1384.0,Atlanta
8543,8543,316,316,66.0,13.4443,144.7937,164229,Guam,O,2020-06-28,5,0,0,0,1,0,0,0,158,2020-03-22,98,-0.8167798543308633,-0.27755802520035866,,,320.0,-
8544,8544,588245055,5880,245055.0,105.14141503,-786.6161824,1415872,Hawaii,W,2020-06-28,18,0,0,0,0,0,0,1,158,2020-03-24,96,-0.6493765584552553,-0.2732879086676888,212.0,14.85,15989.1,Mōʻiliʻili
8545,8545,3864875968,38640,875968.0,1947.5896553700006,-5036.245496399999,1787065,Idaho,W,2020-06-28,91,0,0,0,0,0,0,1,158,2020-03-26,94,-0.5997306677292619,-0.2493095619842353,457.0,26.62,2585.1,Ustick
8546,8546,8737914438,87360,1914438.0,4064.04900553,-9096.1896671,12671821,Illinois,MW,2020-06-28,6888,0,1,0,0,0,0,0,158,2020-03-17,103,0.8560710498545859,1.983304443597049,2464.0,19.25,4612.0,Chicago
8547,8547,7897834500,78960,1834500.0,3665.0364912399987,-7932.1082973199955,6732219,Indiana,MW,2020-06-28,2619,0,1,0,0,0,0,0,158,2020-03-16,104,0.06166805236300616,0.5810638683687862,1104.0,16.56,921.0,Indianapolis
8548,8548,8486060839,84840,2060839.0,4160.9610923300015,-9253.08642292,3155070,Iowa,MW,2020-06-28,706,0,1,0,0,0,0,0,158,2020-03-25,95,-0.4167643220745415,-0.047300202938701984,1287.0,40.91,1143.0,Iowa City
8549,8549,8990281065,89880,2281065.0,4040.964784169999,-10298.87791087,2913314,Kansas,MW,2020-06-28,269,0,1,0,0,0,0,0,158,2020-03-13,107,-0.4490984230903292,-0.1908418125369102,801.0,27.5,2386.0,Westwood Hills
8550,8550,10250704442,102480,2704442.0,4514.6572620000015,-10223.986874159997,4467673,Kentucky,S,2020-06-28,558,0,0,0,0,1,0,0,158,2020-03-16,104,-0.2412078188414225,-0.0959138373106352,687.0,15.42,910.0,Louisville
8551,8551,5545582140,55440,1582140.0,1989.9153525399995,-5876.747945990001,4648794,Louisiana,S,2020-06-28,3199,0,0,0,0,1,0,0,158,2020-03-14,106,-0.2169834574601932,0.7715767598263623,261.0,5.57,896.0,New Orleans
8552,8552,1512538302,15120,538302.0,715.0030145,-1112.38029805,1344212,Maine,NE,2020-06-28,104,0,0,1,0,0,0,0,158,2020-03-27,93,-0.658960856999206,-0.2450394454515655,719.0,53.82,4497.9,Munjoy Hill
8553,8553,2184747127,21840,747127.0,936.35809657,-1840.21122261,6045680,Maryland,MA,2020-06-28,3168,1,0,0,0,0,0,0,158,2020-03-19,101,-0.030154369323644164,0.7613941742484573,723.0,11.95,2917.0,Baltimore
8554,8554,1428590248,14280,520246.0,630.9941489099998,-1071.27703141,6892503,Massachusetts,NE,2020-06-28,8059,0,0,1,0,0,0,0,158,2020-03-20,100,0.08310553084219388,2.3679434020398453,878.0,12.8,5472.0,Boston
8555,8555,7310474950,73080,2334941.0,3655.6204674499986,-7070.080729440003,9986857,Michigan,MW,2020-06-28,6157,0,1,0,0,0,0,0,158,2020-03-12,108,0.4969655997323417,1.7431925062600009,5602.0,56.23,1873.0,Detroit
8556,8556,7478526623,74760,2526623.0,3963.02512922,-8215.492913339998,5639632,Minnesota,MW,2020-06-28,1460,0,1,0,0,0,0,0,158,2020-03-21,99,-0.08446200615275509,0.20036655595614702,818.0,14.67,3019.0,Minneapolis
8557,8557,7058472780,70560,2472780.0,2689.00357846,-7350.949515640002,2976149,Mississippi,S,2020-06-28,1039,0,0,0,0,1,0,0,158,2020-03-19,101,-0.4406944404080916,0.06208047439814776,397.0,13.3,2462.0,University
8558,8558,9915588598,99120,3518595.0,4460.98472627,-10729.940478620003,6626371,Missouri,MW,2020-06-28,1004,0,1,0,0,0,0,0,158,2020-03-18,102,0.047511216858120695,0.05058400681019058,2235.0,36.56,1929.0,St. Louis
8559,8559,4873853196,48720,1853196.0,2630.58270339,-6143.222113399999,1068778,Montana,W,2020-06-28,22,0,0,0,0,0,0,1,158,2020-03-27,93,-0.6957992840876027,-0.2719740266576366,223.0,21.23,962.0,Billings
8560,8560,7983061711,79800,3061711.0,3842.926930089997,-9210.62813682,1934408,Nebraska,MW,2020-06-28,267,0,1,0,0,0,0,0,158,2020-03-28,92,-0.5800240071046271,-0.19149875354193632,270.0,14.06,2256.4,Beechwood
8561,8561,1596714838,15960,714838.0,667.3519446600002,-1998.5878901,3080156,Nevada,W,2020-06-28,500,0,0,0,0,0,0,1,158,2020-03-16,104,-0.4267838328353777,-0.1149651264563928,629.0,20.98,1747.0,Las Vegas
8562,8562,1008500166,10080,500166.0,434.78972876,-715.77656705,1359711,New Hampshire,NE,2020-06-28,367,0,0,1,0,0,0,0,158,2020-03-23,97,-0.656887914728306,-0.1586517032906301,345.0,25.69,2531.5,Cluffs Crossing
8563,8563,1932884509,19320,884509.0,846.0152591300001,-1567.07144401,8882190,New Jersey,MA,2020-06-28,14975,1,0,0,0,0,0,0,158,2020-03-10,110,0.3492198793911419,4.639645397420184,3043.0,33.79,23394.0,Guttenberg
8564,8564,2941326065,29400,1326065.0,1140.1288463,-3494.2745445,2096829,New Mexico,SW,2020-06-28,492,0,0,0,0,0,1,0,158,2020-03-25,95,-0.558300711628671,-0.1175928904764973,282.0,13.51,4044.0,Morningside
8565,8565,5378405916,53760,2405916.0,2637.73738266,-4679.39936508,26161672,New York,MA,2020-06-28,31943,1,0,0,0,0,0,0,158,2020-03-11,109,2.6602959912083644,10.213132884061825,3875.0,19.52,27799.0,Manhattan
8566,8566,8571880074,85680,3880074.0,3562.4209710000014,-7950.109873960002,10488084,North Carolina,S,2020-06-28,1352,0,0,0,0,1,0,0,158,2020-03-25,95,0.5640031270319338,0.16489174168473625,1324.0,12.89,1235.0,Raleigh
8567,8567,4622186885,46200,2186885.0,2511.855856580001,-5313.2178520900015,762062,North Dakota,MW,2020-06-28,79,0,1,0,0,0,0,0,158,2020-03-27,93,-0.7368215798203179,-0.25325120801439205,90.0,11.91,2446.6,Calspur
8568,8568,7563609822,75600,3609822.0,3547.3389435400013,-7289.51590458,11689100,Ohio,MW,2020-06-28,2807,0,1,0,0,0,0,0,158,2020-03-20,100,0.7246352216462442,0.6428163228412419,4424.0,37.95,1915.0,Cleveland
8569,8569,6639256009,66360,3256009.0,2733.6474108,-7488.35776672,3956971,Oklahoma,SW,2020-06-28,385,0,0,0,0,0,1,0,158,2020-03-19,101,-0.30951259744863296,-0.15273923424539498,1842.0,46.86,785.0,Tulsa
8570,8570,3193647378,31920,1647378.0,1601.7264242899994,-4373.1691055,4217737,Oregon,W,2020-06-28,202,0,0,0,0,0,0,1,158,2020-03-15,105,-0.2746359690072174,-0.21284933620528534,917.0,22.13,1874.0,Portland
8571,8571,5798988573,57960,2988573.0,2734.8112497699994,-5200.22629518,12801989,Pennsylvania,MA,2020-06-28,6606,1,0,0,0,0,0,0,158,2020-03-18,102,0.8734806085047251,1.8906757618883656,5750.0,44.9,4547.0,Philadelphia
8572,8572,630,630,72.0,18.2208,-66.5901,2933408,Puerto Rico,O,2020-06-28,153,0,0,0,1,0,0,0,158,2020-03-21,99,-0.4464109140902992,-0.22894439082842544,,,11907.4,Santa Teresita
8573,8573,588390113,5880,390113.0,208.27571053,-357.32052549,1059361,Rhode Island,NE,2020-06-28,927,0,0,1,0,0,0,0,158,2020-03-28,92,-0.6970587780785096,0.025291778116684788,266.0,25.1,3783.0,Providence
8574,8574,4034242206,40320,2242206.0,1562.0437180300007,-3725.23638584,5148714,South Carolina,S,2020-06-28,716,0,0,0,0,1,0,0,158,2020-03-16,104,-0.15012073728029046,-0.044015497913571365,718.0,14.29,2427.6,Tranquil Acres
8575,8575,5715210577,57120,3210577.0,2921.9978651999995,-6554.50198811,884659,South Dakota,MW,2020-06-28,91,0,1,0,0,0,0,0,158,2020-03-11,109,-0.720424618494715,-0.2493095619842353,176.0,20.24,881.0,Sioux Falls
8576,8576,8152644119,81480,4644119.0,3409.0847101599993,-8180.328683919997,6829174,Tennessee,S,2020-06-28,584,0,0,0,0,1,0,0,158,2020-03-20,100,0.07463547722106839,-0.08737360424529557,823.0,12.25,793.0,Memphis
8577,8577,21516426612,215040,12426612.0,8041.803434339999,-25057.879425249987,28995881,Texas,SW,2020-06-28,2402,0,0,0,0,0,1,0,158,2020-03-17,103,3.0393624884446457,0.5097857693234517,4471.0,15.8,1524.0,Dallas
8578,8578,3110012044,31080,1591939.0,1388.55098628,-3904.519943400001,3205958,Utah,W,2020-06-28,167,0,0,0,0,0,0,1,158,2020-03-22,98,-0.40995821288804185,-0.22434580379324254,577.0,18.6,696.0,Salt Lake City
8579,8579,1344870296,13440,870296.0,618.2329411800001,-1017.58132988,623989,Vermont,NE,2020-06-28,56,0,0,1,0,0,0,0,158,2020-03-19,101,-0.7552884072395045,-0.26080602957219245,79.0,12.67,2428.3,Northfield Center
8580,8580,850,850,78.0,18.3358,-64.8963,107268,Virgin Islands,O,2020-06-28,6,0,0,0,1,0,0,0,158,2020-04-05,84,-0.8243982080757974,-0.2772295546978456,,,1878.9,Frenchtown
8581,8581,11346988213,113400,6988213.0,4996.297993259999,-10442.323660759994,8535519,Virginia,S,2020-06-28,1732,0,0,0,0,1,0,0,158,2020-03-14,106,0.30285372867205274,0.2897105326396999,1249.0,14.75,1463.0,Richmond
8582,8582,3446238627,34440,2238627.0,1842.11767038,-4708.0495961999995,7614893,Washington,W,2020-06-28,1310,0,0,0,0,0,0,1,158,2020-02-29,120,0.1797229104844565,0.15109598057918766,1261.0,17.03,3336.0,Seattle
8583,8583,4791143133,47880,3143133.0,2134.78395387,-4433.959998229999,1792147,West Virginia,S,2020-06-28,93,0,0,0,0,1,0,0,158,2020-03-30,90,-0.5990509662891229,-0.2486526209792092,741.0,40.81,3681.3,West Side
8584,8584,6220135229,62160,4135229.0,3196.450331630001,-6465.454558629999,5822434,Wisconsin,MW,2020-06-28,777,0,1,0,0,0,0,0,158,2020-03-19,101,-0.0600128163337309,-0.02397879726027456,1056.0,18.22,2389.0,Milwaukee
8585,8585,2101458641,21000,1458641.0,990.99836662,-2464.5245707,578759,Wyoming,W,2020-06-28,20,0,0,0,0,0,0,1,158,2020-04-13,76,-0.7613377768061093,-0.2726309676626627,123.0,21.23,862.0,Cheyenne
8586,8586,5796241491,57960,241491.0,2203.24678369,-5809.578199250002,4903185,Alabama,S,2020-06-29,929,0,0,0,0,1,0,0,159,2020-03-25,96,-0.18295946512284794,0.02594871912171091,555.0,11.39,2973.9,Normal
8587,8587,2604232344,26040,232344.0,1747.5798765500006,-4229.3193343,731545,Alaska,W,2020-06-29,14,0,0,0,0,0,0,1,159,2020-03-25,96,-0.7409031321321482,-0.2746017906777411,227.0,30.68,3458.4,Homesite Park
8588,8588,1428230216,14280,230216.0,505.13855463,-1671.9484819,7278717,Arizona,SW,2020-06-29,1598,0,0,0,0,0,1,0,159,2020-03-21,100,0.134760432849637,0.2456954853029496,1975.0,28.15,1212.0,Phoenix
